real;imag
-151;254
116;170
-382;-325
109;-250
-70;221
33;-201
193;113
191;72
173;274
113;167
115;118
-208;-176
175;166
173;-229
84;118
-92;233
-268;-126
201;-198
-150;156
-237;-130
-169;-88
143;-151
143;-227
-213;182
237;115
-198;-68
-207;180
-153;-130
-142;-140
135;198
-196;259
-206;76
-139;154
-207;-41
-332;-278
40;-125
-76;-127
300;-152
-171;-174
344;143
-114;157
8;-143
-73;105
-146;-150
212;98
-243;-278
-201;193
-148;-224
135;-219
101;91
-99;161
-221;-78
-177;221
262;159
-192;-209
165;-187
-208;174
207;-113
-261;250
-160;-149
-201;-209
-283;-243
-80;171
334;-281
-191;-260
292;231
-294;-103
-238;235
100;-210
166;-245
-129;-97
211;177
-183;-263
99;-156
200;154
-348;-82
-286;-166
183;-157
214;-138
161;179
215;-162
-199;156
-124;-202
209;235
191;125
-187;-202
138;100
-107;229
-207;152
-152;244
-33;265
-159;104
-233;-87
-116;250
211;64
-385;-124
315;51
-181;-189
103;-200
-182;-119
108;-231
30;-144
-167;-173
-158;165
167;236
-157;-247
197;-217
-294;-123
-218;15
195;-105
-184;204
-225;173
-114;-187
-122;226
-286;238
141;191
-241;200
-239;-170
189;203
228;-283
174;-202
-200;-228
-139;-28
-165;-207
-84;153
-246;-264
-149;-137
180;146
192;268
-224;-241
-116;-124
251;-214
-143;-226
248;-290
-189;-194
-142;178
-271;-261
-131;127
-188;-205
-89;96
221;65
-295;-93
214;-183
188;235
-150;131
231;232
299;-165
178;-294
123;-216
-139;197
-196;-176
176;49
-63;202
260;-280
220;143
-110;352
222;304
28;-158
-178;-101
247;235
-152;-63
-229;-77
-113;227
-190;209
227;191
-244;-116
300;167
-37;-187
-225;196
278;-139
-139;-146
166;-157
165;131
-190;230
101;-240
167;174
-302;-265
107;-228
-212;-232
144;-205
-340;180
-285;151
155;73
240;-167
-168;223
-297;-77
176;-175
80;160
-268;211
-220;-179
106;-165
-233;-142
-279;72
128;-66
-161;168
339;76
-153;201
-40;194
-154;284
227;179
-157;-128
-157;147
-215;-169
-164;168
-206;249
182;258
283;119
266;-225
-219;170
-308;195
-94;266
-215;-21
-187;-132
331;260
299;183
-196;-223
296;119
-75;244
-85;96
193;-191
170;229
154;-304
254;134
238;-211
-190;305
-146;-130
-135;-66
-248;240
-229;-249
-141;-157
281;220
-194;126
-181;-105
-178;-238
243;197
-207;-186
182;148
130;137
139;-208
176;206
168;-242
174;221
32;-168
-299;-241
182;-122
278;-176
265;150
-191;206
102;-214
216;187
-308;-151
88;-221
19;-198
-170;184
-119;-220
273;-238
255;199
243;131
2;103
-175;-243
-185;-306
-105;-183
-88;-156
-146;-35
239;-124
-172;104
-222;226
243;-169
-157;108
-51;172
136;166
-73;170
-204;203
-190;166
-182;-83
-169;134
-197;-66
-147;116
180;104
-219;-148
-176;251
126;-233
66;-105
-194;202
-220;218
-131;-134
-139;67
149;-226
-201;-248
71;268
221;-253
124;-218
-113;182
-56;-212
-115;-139
180;-131
145;191
156;-141
341;208
218;-219
207;-235
-153;201
70;191
217;-254
185;212
225;188
-127;220
-178;185
-194;-257
145;142
151;-147
136;-148
-58;139
-96;161
-192;-145
155;6
142;-274
139;-210
-164;-56
-117;119
-200;-58
-194;165
202;232
33;108
-108;-176
-158;-136
157;-214
-88;195
119;129
173;-178
255;269
210;-153
-168;93
204;145
193;208
155;-179
205;-187
-101;-222
233;-153
127;-95
-163;-196
116;-88
-35;199
-168;241
-188;196
-120;136
-175;-118
-91;35
210;248
185;-156
1;-143
192;-106
221;166
54;-203
-185;109
-137;-128
168;-45
-211;243
-129;296
168;-249
174;-158
-189;231
189;-225
293;-121
-117;-133
-164;55
178;305
165;126
145;-252
-111;-97
-301;-117
147;146
143;-328
-76;-157
274;45
-136;-102
-261;-147
94;155
-120;98
-123;103
199;208
-194;-96
-124;148
-163;-200
-134;-252
191;-212
-174;240
-174;211
155;123
144;207
269;-162
-144;105
272;-210
178;217
101;-92
188;230
-107;-132
127;140
222;237
-96;208
116;-129
211;-129
-131;-79
-187;-152
226;-144
179;-230
-95;116
-162;149
-115;-218
203;-97
-96;-137
212;146
181;191
189;-204
152;162
-85;-260
239;238
143;-131
-171;234
176;-129
-79;-198
-258;224
-263;89
-188;79
170;110
-159;200
-286;170
229;233
119;110
160;-174
148;130
-142;197
151;205
204;-202
189;-102
-143;165
-104;132
-132;235
143;-188
-129;192
222;136
-136;255
196;124
166;163
160;198
161;-177
-122;176
-228;171
-178;120
213;90
184;145
-120;-185
-139;-126
-153;-125
176;126
136;-186
128;185
167;149
182;-94
126;245
-134;-152
302;140
175;227
156;197
-144;192
-191;173
-124;169
170;172
-162;-142
-189;120
210;-165
78;-202
-162;122
-229;155
-217;-204
134;-163
126;-107
69;-299
270;196
-132;-161
-201;144
-261;118
-62;-135
-124;-202
124;106
168;291
238;-214
192;235
-49;189
167;-150
183;-165
118;-209
99;-274
-71;192
136;-284
126;239
-43;230
-194;-92
-132;147
-79;208
150;-264
141;124
-51;133
-261;189
-163;-214
163;-166
-61;246
235;178
-147;77
202;160
-148;-115
-173;163
-194;-327
114;81
-277;68
-132;265
-193;-160
-86;-226
193;241
-131;-111
-60;-177
111;-171
-212;167
-86;183
160;141
-226;-53
96;161
-199;-211
-223;112
88;330
137;-144
94;-21
-146;147
106;114
-209;110
-194;-170
-72;255
-189;190
166;-136
172;183
-365;-30
-123;95
-292;-245
384;190
186;-73
187;-312
-91;-230
275;-171
-169;-233
-154;-127
205;-140
-226;-265
-233;116
156;-111
-300;187
-186;-73
-150;-149
-103;-294
-230;203
-22;-96
-132;-108
-163;-145
191;-143
-114;-136
107;-184
-175;59
-166;-227
207;162
-226;-213
-95;156
233;-304
266;172
212;-323
307;62
-62;-120
-254;136
364;185
223;157
-164;168
150;-136
-154;-97
176;163
228;94
-198;207
163;129
168;-158
109;-181
-103;-200
-154;-169
-121;188
266;-295
-252;176
-175;-143
-98;-299
-210;201
195;-206
-231;-214
-101;-212
-200;296
-66;-341
314;-255
-136;-230
236;242
252;139
-207;-292
264;58
-42;-158
172;-225
143;-82
197;-73
212;-114
-91;-131
117;144
139;161
51;92
147;54
-90;-161
-169;221
142;204
-220;153
-155;126
93;156
118;-180
128;-105
-45;298
195;-132
-202;260
202;-204
284;220
-141;63
107;-308
156;-246
146;28
111;-227
238;-245
175;85
-178;-295
248;279
147;171
-148;180
200;261
-289;-112
-265;-167
138;158
129;166
123;-117
-255;-164
-236;107
157;310
-144;233
-155;210
85;-171
-265;-215
-86;260
-60;-197
124;-200
167;278
-185;-194
288;-77
-157;-290
-138;302
187;183
-46;266
204;315
-98;-268
90;182
-270;122
-25;-303
-166;-188
-255;170
108;205
236;-187
-140;-234
-155;-195
180;215
111;142
-74;-190
-214;-183
40;5
197;-203
-259;53
232;187
-193;-152
-200;-176
-138;93
204;115
