real;imag
155;128
-110;-262
-216;-168
277;151
-212;-194
-169;204
-218;-138
151;-134
-182;126
-179;-139
112;211
-169;96
267;-140
-188;285
175;-219
-147;-251
207;71
-108;234
-179;270
-162;144
111;341
-195;243
-181;162
-223;-115
291;220
-137;-153
-111;314
-204;-104
302;255
226;-261
189;68
117;-329
209;-150
297;-267
-197;-179
182;-145
-198;-231
-119;-208
-166;143
-177;-191
300;105
-161;-59
74;-167
57;-133
-150;177
-160;-189
120;-257
164;-38
-169;-82
-239;-124
-261;167
-146;-64
-128;-187
148;193
223;217
230;-228
187;25
279;-124
261;-116
-196;-198
-203;128
-219;56
-99;161
-144;-171
174;180
188;-136
81;297
-171;-163
-281;-202
-207;-42
-196;-179
236;-204
-284;177
-222;-224
-157;-171
-240;128
-178;278
144;-119
-195;-66
136;-214
128;-186
-213;-234
-151;-196
-28;343
132;-165
238;189
170;249
-158;212
-159;-103
135;188
171;-180
-247;-152
228;-230
-147;142
-170;-80
-166;-186
-176;162
152;-310
197;208
-130;-101
144;213
161;139
203;-138
153;186
-165;96
222;136
230;-297
221;-94
171;159
343;193
-26;157
-205;148
-184;-170
179;137
152;-144
42;249
173;222
-164;-201
155;304
104;338
-157;-76
-241;129
-9;154
183;239
129;-110
-108;280
-136;-340
164;197
-182;-252
-121;185
-282;-158
-89;182
-132;195
105;-206
146;141
-40;197
-144;115
53;-220
-251;-193
-291;-62
-307;-162
222;-219
127;-240
182;-139
-123;202
-195;262
205;78
-302;-225
217;220
-156;345
-185;-118
-253;254
-218;-100
211;-258
120;153
210;-197
-178;240
-209;224
197;-221
107;174
-99;-85
-122;146
221;-171
160;145
24;-148
46;-177
-148;-150
153;217
-108;-16
263;197
-217;41
-103;211
149;-226
-228;173
89;-155
128;-190
-153;-143
220;172
-250;154
-110;-203
188;-158
-158;-254
-250;-185
-142;168
282;-28
181;-66
263;-228
179;-131
-206;198
81;287
256;-247
237;-178
181;-243
-178;-223
158;-187
-243;-223
-278;-101
160;-158
95;-248
-203;-174
231;194
-209;258
-212;229
-63;303
200;-279
-62;190
-252;179
85;-187
-42;167
-145;220
-200;-311
-329;158
-122;-179
190;-212
174;-55
-201;155
114;230
-47;166
-132;-211
217;-146
-162;189
207;164
178;-89
65;243
-199;151
-174;158
-124;-150
-164;173
-261;-202
-132;115
142;300
173;94
219;-289
157;-274
-223;-201
255;-197
-322;84
168;-172
156;-181
175;164
218;-171
-229;252
250;-174
-186;95
-121;-293
-200;-48
95;113
237;93
-97;-183
-208;-249
-261;-134
-97;194
-187;254
197;-227
-191;77
217;-222
-280;117
105;-187
264;205
-205;-169
-343;-127
127;112
194;267
291;-215
168;-38
-243;-210
357;104
-193;242
314;291
-315;-241
279;-235
-181;-53
-236;89
-234;195
148;-125
-192;261
-182;-151
-163;-150
239;167
-179;180
202;-200
-193;-252
202;198
111;-351
279;-110
180;175
299;47
-207;-133
143;-147
107;272
236;-160
165;231
-294;295
-106;198
125;115
185;204
-142;-174
-280;90
272;202
228;156
-231;176
-165;204
107;-189
-282;-197
177;190
186;212
217;228
320;277
189;156
-300;-162
-164;-210
150;80
-232;-159
-132;-161
130;172
-153;124
-110;219
106;268
-5;-289
152;311
-45;-242
227;-203
181;-215
155;252
126;-281
-336;-167
217;-110
179;-91
-213;-138
152;-136
-173;-141
162;156
-134;237
224;-149
-109;190
157;235
-129;-183
-224;-167
-127;46
-137;-102
141;-192
-106;-175
147;158
-191;255
-152;244
-154;-118
-142;192
-98;251
-205;222
-190;215
-160;-228
-147;121
202;93
250;150
-36;46
-172;155
-209;210
-147;82
84;-149
175;-121
267;-261
-306;202
88;-169
