real;imag
311;166
-180;-101
-224;-158
273;212
-191;-217
-102;194
-182;-321
180;-81
-268;178
-200;-185
194;232
-184;273
237;-274
-117;64
169;-92
-184;-234
70;318
-127;149
-170;182
-114;153
158;128
-102;189
-157;234
-181;-162
110;195
-151;-63
-117;276
-107;-147
326;205
138;-171
274;263
176;-307
147;-176
196;-181
-127;-182
216;-213
-190;-114
-308;-142
-111;172
-124;-165
115;88
-151;-263
252;-239
230;-173
-197;72
-130;-61
182;-221
158;-217
-164;-205
-76;-189
-189;276
-147;-292
-171;-212
101;216
167;235
219;-217
267;316
188;-125
127;-144
-170;-109
-212;214
-195;185
-233;157
-132;-53
146;217
55;-143
170;93
-172;-170
-120;-239
-225;-203
-233;-114
50;-150
-236;118
-195;-62
-200;-73
-53;264
-113;238
124;-135
-280;-113
164;-201
233;-115
-183;-122
-13;-216
-179;142
211;-130
145;165
284;155
-167;193
-148;-232
120;351
306;-168
-208;-71
151;-221
-192;233
-150;-314
-120;-221
-75;276
6;-141
128;179
-199;-257
159;214
100;171
100;-252
46;333
-269;125
206;165
277;-2
157;-169
137;159
72;271
-350;127
-136;124
-175;-94
239;158
216;-102
195;331
184;309
-111;-205
254;234
126;217
-50;-241
-6;160
162;145
240;283
90;-225
-160;160
-140;-143
118;231
-117;-161
-113;112
-195;-151
-126;35
-143;170
120;-164
115;156
-228;218
-185;89
257;-209
-128;-193
-259;-180
-294;-233
270;-275
149;-176
165;-258
-117;122
-129;202
152;210
-205;-84
69;219
-134;122
-188;-308
-244;150
-171;-235
242;-165
286;305
243;-273
-289;147
-126;270
243;-183
185;299
-179;-116
-265;159
199;-238
83;252
231;-172
299;-176
-104;-342
224;109
-198;-108
155;121
-321;122
-335;60
211;-199
-266;-84
183;-119
219;-204
-234;-288
29;194
-254;172
-165;-181
70;-39
-291;-253
-69;-168
-121;157
102;-201
187;-134
94;-85
129;-113
-224;103
230;247
216;-213
188;-197
245;-126
-213;-187
62;-156
-186;-146
-169;-149
138;-165
182;-131
-45;-235
304;150
-324;85
-98;91
-159;237
217;-87
-219;147
-93;159
104;-124
-121;123
-186;280
-254;-206
-278;84
-254;-202
242;-197
184;-215
-197;207
307;303
-141;185
-134;-219
179;-85
-128;149
36;195
260;-203
180;186
-132;229
-202;111
-131;-89
-343;188
-216;-200
-218;131
193;227
155;250
391;-152
189;-226
-186;-136
264;-157
-236;195
296;-12
207;-258
120;103
215;-180
-261;129
185;-292
-170;157
-142;-188
-147;-104
180;197
201;289
-192;-158
-157;-254
-254;-200
-78;132
-94;219
225;-97
-145;258
204;-203
-255;165
64;-111
131;91
-119;-184
-222;-195
240;47
96;152
153;-86
65;69
-265;-218
223;129
-147;228
201;133
-322;-247
288;-159
-135;-155
-354;206
-205;315
136;-44
-120;296
-14;-375
-150;-234
95;336
-196;67
342;-171
-76;-276
262;114
267;-143
157;-279
133;180
128;187
-194;-368
177;-169
281;181
156;-181
121;205
-325;262
-148;79
315;342
72;203
-201;-313
-148;222
109;105
401;240
-345;146
-190;199
150;-238
-253;-294
253;168
152;90
192;183
187;306
75;297
-201;-220
-136;-260
111;219
-54;-315
-245;-111
177;181
-198;104
-332;227
179;250
-46;-186
268;164
-56;-252
175;-126
202;-74
147;337
171;-227
-297;-300
238;-126
163;-235
-224;-220
270;-281
-169;-161
169;171
-283;355
337;-146
-314;301
161;232
-265;-217
-163;-70
-228;115
-264;-244
182;-240
-265;-225
77;165
-143;308
-331;285
-376;-126
-188;157
-267;266
-215;217
-127;281
-294;-270
-250;163
187;175
146;136
-245;220
-130;311
-183;175
-209;128
170;-207
123;-134
268;-249
-201;394
60;-240
-244;-232
-179;-218
-146;-270
100;292
-192;188
-165;-96
147;219
