real;imag
-204;216
-197;-205
212;-145
138;-178
-193;-205
-182;209
196;130
204;196
-183;174
164;-185
188;-162
190;-170
229;151
-160;-148
204;161
-187;186
-171;137
-140;177
185;-162
-190;204
197;211
207;-162
169;227
185;168
-174;-151
-151;-172
-201;-178
155;185
194;176
193;-165
169;-131
155;206
-213;216
-232;158
190;197
-201;-174
224;-176
172;-159
-172;227
-164;176
-192;-230
179;183
203;174
163;-225
-231;-156
170;-163
164;184
185;-239
196;-208
205;179
161;-181
161;180
-160;-175
203;-173
-137;170
-166;183
-177;173
155;158
157;-145
217;145
206;-188
-139;187
184;189
-135;196
-176;188
229;163
-164;175
200;184
-178;150
184;-166
-179;173
219;-197
205;229
-154;-197
192;-178
207;-158
-223;181
177;-184
183;179
193;-193
177;205
164;198
176;164
-189;194
196;-175
198;-132
219;-154
195;-161
162;172
179;165
-197;-204
-166;-182
-143;-194
-212;187
158;-199
-176;-200
-163;116
186;-197
-165;220
-169;-160
-193;216
191;165
-169;196
-162;204
-160;209
181;154
-198;-170
172;-193
-184;173
-180;224
170;217
-198;206
171;-211
-183;-196
-178;165
-188;-168
-188;-174
160;199
171;143
183;191
190;149
-185;-153
-199;-141
176;-181
217;178
-165;-185
177;161
-163;198
-200;-156
-193;-158
-171;189
-190;166
-179;163
189;-170
-163;-206
-158;212
-158;-186
196;181
206;199
-205;182
-193;189
-173;149
-192;-165
178;177
-136;-213
-168;-191
210;202
-190;-179
-227;170
196;162
169;-180
-208;203
-149;-250
255;-214
-244;215
175;-215
-179;-220
-153;190
208;-181
212;196
182;-213
-194;-185
-173;-164
-184;203
-213;-193
-229;-189
223;152
-197;-192
183;149
-222;-161
-188;-170
-166;173
184;-183
178;-167
178;-179
163;175
137;-160
187;170
-171;194
184;188
176;138
175;160
-159;-131
167;-191
161;-173
-144;216
179;137
158;182
-148;-184
-163;193
-195;-193
-208;186
-212;-202
-177;-200
-214;156
204;-171
168;-187
204;189
-210;-207
-147;-159
158;223
-144;-152
152;-187
201;-168
187;-201
217;-153
185;-169
184;-160
-198;-215
-231;198
-197;177
262;-210
-218;182
-201;-176
168;164
184;174
204;-182
-227;-201
186;-203
-208;226
205;199
201;-181
-164;-209
-177;157
209;171
-146;-164
-166;-131
-157;-171
192;170
-182;-178
-146;-181
-177;192
184;201
137;-174
-201;-135
-172;-176
186;189
175;160
-148;188
-160;-181
-175;227
185;170
-172;149
-156;211
161;-212
196;152
183;204
-155;196
-179;165
-205;-173
-184;158
-235;134
205;-174
171;207
189;168
201;-219
-150;-214
-192;-174
-181;-182
-176;216
-205;-172
209;187
178;187
219;-162
-180;203
178;190
165;210
183;-179
154;-194
-220;182
182;-173
-180;260
190;174
-174;-192
192;172
-180;-161
167;155
-168;-171
-181;-169
165;-176
208;-177
203;-179
196;-141
-214;153
176;174
179;158
-165;180
-188;-175
192;172
187;185
-181;-166
167;-189
-213;-130
-196;-190
182;-190
194;216
